GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
25661	150792954	0	58.221	0.	37.736157	-82.273934
25666	73752233	0	28.476	0.	37.926751	-82.248845
25669	52840425	50211	20.402	0.019	37.932145	-82.391498
25670	242858876	22089	93.768	0.009	37.721161	-82.158989
25671	81563221	0	31.492	0.	37.883858	-82.191926
25672	22192114	0	8.568	0.	37.581336	-82.113087
25674	116383447	0	44.936	0.	37.868833	-82.351577
25676	75989093	91753	29.34	0.035	37.837733	-82.193056
25678	65633550	0	25.341	0.	37.590312	-82.065222
25688	12054007	0	4.654	0.	37.621295	-82.119118
25690	4544138	0	1.755	0.	37.68978	-82.124445
25692	25720212	0	9.931	0.	37.63629	-82.109819
25696	5096059	0	1.968	0.	37.679034	-82.115913
25699	38240235	0	14.765	0.	37.961653	-82.33255
25701	92049928	927959	35.541	0.358	38.365689	-82.40525
25702	30143608	4020582	11.639	1.552	38.434723	-82.314415
25703	3084929	390886	1.191	0.151	38.424914	-82.418697
25704	83685506	4874164	32.311	1.882	38.31354	-82.538178
25705	30998108	402770	11.968	0.156	38.404335	-82.36014
25801	214048640	1673380	82.645	0.646	37.822892	-81.266199
25810	6123753	104676	2.364	0.04	37.596798	-81.34926
25811	16810759	70727	6.491	0.027	37.562416	-81.296146
25812	48802853	354715	18.843	0.137	38.181993	-81.122676
25813	155174323	1212273	59.913	0.468	37.763292	-81.097048
25817	29142724	126614	11.252	0.049	37.758442	-81.397501
25818	1314198	1906	0.507	0.001	37.86028	-81.191992
25820	78886358	141956	30.458	0.055	37.515187	-81.163846
25823	36262669	99917	14.001	0.039	37.661591	-81.210671
25825	67054171	421386	25.89	0.163	37.644279	-81.082973
25826	549751	18084	0.212	0.007	37.574891	-81.356758
25827	16511762	30535	6.375	0.012	37.739101	-81.254768
25831	154792756	495928	59.766	0.191	37.959313	-80.930792
25832	31163200	184760	12.032	0.071	37.715324	-81.118819
25836	5010896	10806	1.935	0.004	37.774944	-81.278687
25837	14128685	14267	5.455	0.006	38.049567	-81.011351
25839	8706130	45393	3.361	0.018	37.784313	-81.358199
25840	187044631	2297685	72.218	0.887	38.042891	-81.122665
25841	89901243	163207	34.711	0.063	37.560789	-81.092546
25843	36502599	893846	14.094	0.345	37.609609	-81.118411
25844	31606088	78841	12.203	0.03	37.800349	-81.383398
25845	14605090	38323	5.639	0.015	37.69537	-81.525242
25846	33666034	35827	12.999	0.014	37.906679	-81.132685
25848	22595254	9281	8.724	0.004	37.72151	-81.424697
25849	1311304	0	0.506	0.	37.729977	-81.279707
25853	1668498	310	0.644	0.	37.640411	-81.312103
25854	94719406	688375	36.571	0.266	38.136747	-80.979861
25855	544587	0	0.21	0.	37.936134	-81.155962
25857	56044931	19271	21.639	0.007	37.645379	-81.230294
25862	11246228	10293	4.342	0.004	38.085516	-81.061427
25864	59061681	352866	22.804	0.136	37.885488	-81.03777
25865	65852064	85302	25.426	0.033	37.71154	-81.362406
25868	32741973	15625	12.642	0.006	38.086709	-80.958315
25870	585201	28693	0.226	0.011	37.63038	-81.389874
25871	1046676	0	0.404	0.	37.769825	-81.210442
25873	1798957	4048	0.695	0.002	37.750066	-81.213823
25875	22508901	1330	8.691	0.001	37.679111	-81.460811
25876	10880153	12101	4.201	0.005	37.631101	-81.449139
25878	5268665	21439	2.034	0.008	37.715436	-81.229778
25879	4260193	2229	1.645	0.001	37.982248	-81.105671
25880	102588810	100882	39.61	0.039	37.879498	-81.199468
25882	84386600	298537	32.582	0.115	37.632143	-81.393396
25901	85059119	990283	32.842	0.382	37.950702	-81.11705
25902	72132877	45103	27.851	0.017	37.569827	-81.217459
25904	17820350	23145	6.88	0.009	37.926272	-81.284
25906	3546984	21160	1.369	0.008	37.837731	-81.109359
25907	4823285	501705	1.862	0.194	37.856018	-81.086217
25908	18489652	6274	7.139	0.002	37.67532	-81.247167
25911	85549	8851	0.033	0.003	37.758042	-81.167172
25913	17229092	0	6.652	0.	37.714061	-81.489465
25915	23520706	37798	9.081	0.015	37.590131	-81.29126
25916	5031738	0	1.943	0.	37.675614	-81.498056
25917	116038996	798373	44.803	0.308	37.991169	-81.218273
25918	174541153	1870615	67.391	0.722	37.7532	-80.995641
25920	13157212	5204	5.08	0.002	37.688595	-81.33404
25921	41619382	87675	16.069	0.034	37.672258	-81.31412
25922	11914753	248497	4.6	0.096	37.465967	-81.105042
25928	30101224	100127	11.622	0.039	37.563365	-81.33556
25932	10110940	10913	3.904	0.004	37.752011	-81.299569
25936	37680284	1502198	14.548	0.58	37.926432	-81.033974
25938	84182933	989496	32.503	0.382	38.153072	-81.046857
25942	33083993	224690	12.774	0.087	38.017861	-80.985353
25951	279150851	8930818	107.781	3.448	37.662049	-80.866432
25958	59008990	393622	22.783	0.152	38.022833	-80.75001
25962	226019554	924947	87.267	0.357	37.985767	-80.799157
25969	76004923	409820	29.346	0.158	37.617988	-81.001928
25971	52325411	183162	20.203	0.071	37.477419	-80.977446
25972	10432873	20371	4.028	0.008	38.035716	-80.746126
25976	233346228	1240128	90.095	0.479	37.848997	-80.842768
25977	12735692	399750	4.917	0.154	37.797837	-80.906563
25978	30301138	1071507	11.699	0.414	37.620672	-80.945014
25979	120375252	4525505	46.477	1.747	37.510942	-80.913482
25981	153123522	127582	59.121	0.049	38.097064	-80.711079
25984	127291604	674079	49.148	0.26	38.029233	-80.597366
25985	91802483	164764	35.445	0.064	37.783343	-80.813413
25989	6223190	178067	2.403	0.069	37.680919	-81.069951
26003	245442303	8828684	94.766	3.409	40.070163	-80.647242
26030	2170239	1045561	0.838	0.404	40.220216	-80.656268
26031	7087724	1458880	2.737	0.563	40.009395	-80.729265
26032	31226517	288999	12.057	0.112	40.192393	-80.54047
26033	240994278	793802	93.048	0.306	39.83024	-80.578022
26034	39204225	3189187	15.137	1.231	40.598473	-80.552334
26035	46682233	969975	18.024	0.375	40.3449	-80.553539
26036	29193710	78003	11.272	0.03	39.97772	-80.554299
26037	17531104	1479394	6.769	0.571	40.335049	-80.585918
26038	17088537	1558407	6.598	0.602	39.96459	-80.724103
26039	101619730	575947	39.236	0.222	39.799369	-80.674066
26040	6009346	686672	2.32	0.265	39.988525	-80.715962
26041	158951666	5193040	61.372	2.005	39.887247	-80.705419
26047	110946025	3289862	42.837	1.27	40.52024	-80.589194
26050	7515037	5206937	2.902	2.01	40.607741	-80.607637
26055	190448846	7289119	73.533	2.814	39.762275	-80.779828
26056	300057	0	0.116	0.	40.531275	-80.577127
26059	63657704	193002	24.578	0.075	40.057338	-80.605252
26060	61494795	130350	23.743	0.05	40.110039	-80.557624
26062	71888510	3132128	27.756	1.209	40.421372	-80.557726
26070	95735052	3009380	36.964	1.162	40.259827	-80.580029
26074	4260602	8086	1.645	0.003	40.159897	-80.595416
26075	3528642	983377	1.362	0.38	40.194622	-80.662966
26101	76475132	5068468	29.527	1.957	39.240007	-81.575807
26104	96339771	454717	37.197	0.176	39.276005	-81.480305
26105	32479136	2557241	12.54	0.987	39.329574	-81.514619
26133	101603381	2445837	39.229	0.944	39.123282	-81.672414
26134	5462500	3387270	2.109	1.308	39.368717	-81.290434
26136	69301112	748742	26.757	0.289	38.963641	-81.132249
26137	135618340	55706	52.363	0.022	38.995583	-81.0494
26138	13792883	259	5.325	0.	39.023425	-81.206015
26141	87758920	851616	33.884	0.329	38.933552	-81.24588
26142	32868713	449706	12.691	0.174	39.198535	-81.434845
26143	377142147	3457466	145.615	1.335	39.056366	-81.372736
26146	102328848	1160903	39.509	0.448	39.457065	-81.036844
26147	119447864	1412752	46.119	0.545	38.90016	-81.077546
26148	46248617	313621	17.857	0.121	39.058499	-81.182808
26149	193046412	943438	74.536	0.364	39.404002	-81.008478
26150	120021153	622236	46.34	0.24	39.157283	-81.535898
26151	63490303	517138	24.514	0.2	38.879222	-81.172051
26152	4702290	0	1.816	0.	39.010062	-81.195907
26155	306039738	5901970	118.163	2.279	39.630056	-80.763963
26159	4359027	171127	1.683	0.066	39.598891	-80.921996
26160	169463741	1576667	65.43	0.609	38.981202	-81.412057
26161	124401437	615994	48.032	0.238	39.180564	-81.2482
26164	276813543	11781499	106.878	4.549	39.013355	-81.694848
26167	46715140	356164	18.037	0.138	39.538939	-80.743385
26169	68970408	18476	26.63	0.007	39.072207	-81.571589
26170	271722233	7551836	104.913	2.916	39.358255	-81.167847
26175	116577222	8278714	45.011	3.196	39.537188	-80.974755
26178	107339815	496568	41.444	0.192	39.058252	-81.038103
26180	167741786	1029596	64.765	0.398	39.194913	-81.3663
26181	98917922	6809779	38.192	2.629	39.209325	-81.664463
26184	100747472	363120	38.899	0.14	39.294993	-81.35272
26187	52290547	6949966	20.189	2.683	39.373282	-81.447087
26201	464580511	441937	179.376	0.171	39.001871	-80.197424
26202	36125404	295169	13.948	0.114	38.21016	-80.629572
26203	65477238	149641	25.281	0.058	38.548476	-80.58844
26205	67077079	931724	25.899	0.36	38.326803	-80.650399
26206	191263012	1185234	73.847	0.458	38.442315	-80.532153
26208	217248882	1711693	83.88	0.661	38.325171	-80.498788
26209	72907425	179954	28.15	0.069	38.428758	-79.988943
26215	25052308	56282	9.673	0.022	38.707115	-80.374949
26217	71254199	288782	27.511	0.111	38.611008	-80.446813
26218	171404763	0	66.18	0.	38.844938	-80.266223
26222	196084331	202790	75.709	0.078	38.660184	-80.343304
26224	88537665	0	34.185	0.	38.74031	-80.182939
26228	23526159	0	9.084	0.	38.754405	-80.370949
26230	121216256	34445	46.802	0.013	38.671854	-80.175706
26234	137407318	0	53.053	0.	38.773784	-80.31511
26236	641558	0	0.248	0.	38.744665	-80.234661
26237	101595303	0	39.226	0.	38.845411	-80.15068
26238	56428220	10738	21.787	0.004	39.108814	-80.174014
26241	335181365	330148	129.414	0.127	38.932602	-79.788254
26250	227795524	818730	87.952	0.316	39.033465	-79.962538
26253	178655449	43257	68.979	0.017	38.781095	-79.867788
26254	169970805	37503	65.626	0.014	38.880658	-79.662794
26257	49381857	0	19.066	0.	38.91917	-80.003647
26259	5087878	0	1.964	0.	38.8029	-79.896056
26260	407862042	472882	157.476	0.183	39.08233	-79.424054
26261	255584962	1348438	98.682	0.521	38.202795	-80.545156
26263	78628272	0	30.359	0.	38.949002	-79.437255
26264	269242464	0	103.955	0.	38.575715	-79.827131
26266	10349747	62081	3.996	0.024	38.441018	-80.510696
26267	61515456	0	23.751	0.	38.970141	-80.117344
26268	160149933	0	61.834	0.	38.748961	-79.738897
26269	54328542	434591	20.976	0.168	39.10561	-79.620053
26270	198493384	0	76.639	0.	38.863365	-79.577829
26271	82741590	18364	31.947	0.007	39.034698	-79.558784
26273	328827745	11999	126.961	0.005	38.624994	-79.967513
26275	10630354	197730	4.104	0.076	38.976177	-79.951043
26276	39079493	106429	15.089	0.041	39.025525	-79.772894
26278	159091519	0	61.426	0.	38.825363	-80.030486
26280	179138772	0	69.166	0.	38.729568	-80.029552
26282	141936962	0	54.802	0.	38.521675	-80.16247
26283	155306875	142801	59.964	0.055	39.062858	-79.81258
26285	27698191	0	10.694	0.	38.912935	-79.937516
26287	393655244	4120619	151.991	1.591	39.166016	-79.687509
26288	595911043	3845362	230.083	1.485	38.514958	-80.346597
26291	163019481	0	62.942	0.	38.394596	-80.154407
26292	42937626	117266	16.578	0.045	39.141915	-79.533672
26293	15205149	0	5.871	0.	38.782444	-79.93579
26294	204748390	0	79.054	0.	38.531451	-80.034309
26296	115982211	103578	44.781	0.04	38.764498	-79.553568
26298	28739802	49563	11.097	0.019	38.471041	-80.253444
26301	192148759	44881	74.189	0.017	39.301498	-80.393977
26320	145055321	960815	56.006	0.371	39.404133	-80.812146
26321	64288459	319350	24.822	0.123	39.046479	-80.674595
26323	2945969	0	1.137	0.	39.262588	-80.29061
26325	64849784	33387	25.039	0.013	39.098947	-80.904803
26327	22233378	219466	8.584	0.085	39.122886	-80.94277
26330	187331448	334913	72.329	0.129	39.285269	-80.220851
26335	122957371	1001303	47.474	0.387	38.843539	-80.684125
26337	167692717	646221	64.747	0.25	39.230232	-81.160993
26338	102252752	154973	39.48	0.06	39.084822	-80.607706
26339	54243685	4480	20.944	0.002	39.422207	-80.613976
26342	124042253	190652	47.893	0.074	39.033601	-80.85483
26343	54928536	4364	21.208	0.002	38.82222	-80.421985
26346	72155531	209245	27.859	0.081	39.289995	-81.060075
26347	102155433	0	39.442	0.	39.256548	-80.126121
26348	32089536	1406	12.39	0.001	39.462424	-80.545248
26349	1619979	0	0.625	0.	39.235703	-80.130286
26351	219368129	1703091	84.699	0.658	38.926246	-80.837559
26354	261693571	7529870	101.04	2.907	39.34813	-80.031779
26361	715702	0	0.276	0.	39.366746	-80.317599
26362	271634718	870189	104.879	0.336	39.152149	-81.065351
26366	1033349	0	0.399	0.	39.381255	-80.334489
26369	3544051	0	1.368	0.	39.333961	-80.331754
26372	79426432	3724186	30.667	1.438	38.959136	-80.346572
26374	84589703	7211	32.66	0.003	39.452313	-79.875295
26376	81478315	282740	31.459	0.109	38.784372	-80.453871
26377	144703706	320444	55.87	0.124	39.496261	-80.647037
26378	160975830	791134	62.153	0.305	39.121091	-80.437639
26384	86898320	433410	33.552	0.167	38.981938	-80.706771
26385	159612129	301412	61.627	0.116	39.160459	-80.353915
26386	68537291	141975	26.462	0.055	39.395847	-80.405822
26404	8814564	6372	3.403	0.002	39.335834	-80.306514
26405	136765793	1418270	52.806	0.548	39.225164	-79.910422
26408	78220740	17545	30.201	0.007	39.196594	-80.306444
26410	59365108	22845	22.921	0.009	39.404974	-79.808333
26411	190067394	340968	73.385	0.132	39.177467	-80.723034
26412	118809347	813309	45.873	0.314	38.937198	-80.667711
26415	265799711	918426	102.626	0.355	39.288298	-80.939195
26416	356446480	1929264	137.625	0.745	39.157139	-80.023725
26419	96882597	516968	37.407	0.2	39.499809	-80.735999
26421	43890342	25270	16.946	0.01	39.181955	-80.924287
26422	8075775	0	3.118	0.	39.29449	-80.443881
26424	6513393	0	2.515	0.	39.266882	-80.173598
26425	131029184	1810143	50.591	0.699	39.248666	-79.784426
26426	342330931	437371	132.175	0.169	39.287048	-80.564406
26430	31743119	184032	12.256	0.071	38.871117	-80.763586
26431	96420064	36709	37.228	0.014	39.399044	-80.295141
26435	391027	0	0.151	0.	39.266587	-80.092281
26436	6257489	68269	2.416	0.026	39.297278	-80.719427
26437	83500977	18387	32.24	0.007	39.525975	-80.50893
26438	151412	0	0.058	0.	39.346605	-80.319108
26440	111299282	16129	42.973	0.006	39.321662	-79.918708
26443	49560958	209109	19.136	0.081	39.075943	-80.75316
26444	186793949	281849	72.122	0.109	39.363716	-79.770661
26447	168906937	378515	65.215	0.146	38.911775	-80.479076
26448	97236279	16674	37.543	0.006	39.403007	-80.491282
26451	3245556	0	1.253	0.	39.207743	-80.402248
26452	323717580	1471108	124.988	0.568	39.037172	-80.5282
26456	391985260	1842590	151.346	0.711	39.26294	-80.774047
26501	156110119	2309805	60.274	0.892	39.634091	-80.036839
26505	34011056	823908	13.132	0.318	39.649517	-79.945258
26508	315179145	8674221	121.691	3.349	39.602633	-79.895396
26519	167053178	913955	64.5	0.353	39.569166	-79.627057
26520	5389857	0	2.081	0.	39.496998	-79.823625
26521	5814894	75506	2.245	0.029	39.713283	-80.228143
26525	359667416	725304	138.868	0.28	39.654026	-79.62581
26534	3479149	134917	1.343	0.052	39.648779	-79.999178
26537	106955561	851417	41.296	0.329	39.488133	-79.709884
26541	97851663	1262586	37.781	0.487	39.697702	-80.012419
26542	93238455	739602	36.	0.286	39.574651	-79.782809
26543	2341234	30491	0.904	0.012	39.664624	-79.999859
26547	38661531	485742	14.927	0.188	39.511738	-79.813851
26554	350432725	5479395	135.303	2.116	39.465392	-80.109845
26559	1603855	62005	0.619	0.024	39.501274	-80.168209
26560	535593	34931	0.207	0.013	39.541967	-80.146885
26562	104074988	25063	40.184	0.01	39.647266	-80.460698
26563	1518715	2047	0.586	0.001	39.48238	-80.27357
26568	3418913	0	1.32	0.	39.423924	-80.27807
26570	174492566	313932	67.372	0.121	39.633955	-80.226835
26571	39248729	242831	15.154	0.094	39.526563	-80.262027
26572	1184316	11193	0.457	0.004	39.486629	-80.307759
26574	7262062	40170	2.804	0.016	39.588251	-80.188592
26575	55661621	57401	21.491	0.022	39.677796	-80.441379
26576	2265415	1619	0.875	0.001	39.492501	-80.254748
26581	126803671	257168	48.959	0.099	39.670284	-80.574729
26582	259457928	617015	100.177	0.238	39.528793	-80.380088
26585	61442924	37804	23.723	0.015	39.618451	-80.430782
26586	1649195	103708	0.637	0.04	39.521959	-80.101624
26587	3344078	89133	1.291	0.034	39.517883	-80.292761
26588	71129986	1008127	27.463	0.389	39.578871	-80.143989
26590	64622707	139002	24.951	0.054	39.669082	-80.312306
26591	36153040	291711	13.959	0.113	39.451607	-80.296284
26601	339918330	7365026	131.243	2.844	38.617423	-80.622737
26610	145928181	330427	56.343	0.128	38.457591	-80.739509
26611	29163581	267444	11.26	0.103	38.846104	-80.846298
26615	29778843	14470	11.498	0.006	38.838327	-80.751961
26617	19337783	996	7.466	0.	38.501096	-80.832446
26619	80414200	106980	31.048	0.041	38.751656	-80.705437
26621	69912907	373371	26.994	0.144	38.713341	-80.543405
26623	150583107	643977	58.14	0.249	38.655505	-80.871607
26624	189834778	722840	73.296	0.279	38.719427	-80.794832
26627	51518230	301674	19.891	0.116	38.752473	-80.585064
26629	17944956	72105	6.929	0.028	38.56367	-80.704268
26631	66028265	2138851	25.494	0.826	38.812867	-80.54048
26636	75234361	95169	29.048	0.037	38.743911	-80.95825
26638	42137487	25224	16.269	0.01	38.768006	-80.999466
26651	626769756	11676550	241.997	4.508	38.334344	-80.887038
26656	23184634	347447	8.952	0.134	38.275784	-81.16267
26660	15297581	31999	5.906	0.012	38.353505	-80.692042
26662	37964760	61140	14.658	0.024	38.271503	-80.742058
26676	68909245	38219	26.606	0.015	38.160011	-80.647778
26678	37202625	565765	14.364	0.218	38.178882	-80.916062
26679	136688878	2373049	52.776	0.916	38.173997	-80.805128
26680	70383902	786379	27.175	0.304	38.093333	-80.872973
26681	93160080	545427	35.969	0.211	38.233199	-80.731681
26684	4270491	2055	1.649	0.001	38.164963	-80.845681
26690	74451003	1267609	28.746	0.489	38.225985	-81.152876
26691	36540714	36813	14.108	0.014	38.395337	-80.658321
26704	248420426	1056155	95.916	0.408	39.291551	-78.599287
26705	145530976	711134	56.19	0.275	39.324555	-79.584376
26707	67905206	64682	26.218	0.025	39.2088	-79.402816
26710	213547928	457251	82.451	0.177	39.301755	-78.967602
26711	152098272	656116	58.725	0.253	39.28347	-78.469379
26714	49505554	277313	19.114	0.107	39.184926	-78.638016
26716	62187924	38672	24.011	0.015	39.25274	-79.529492
26717	108080607	1438787	41.73	0.556	39.334155	-79.182508
26719	69811290	232130	26.954	0.09	39.482791	-78.774834
26720	14987646	0	5.787	0.	39.280293	-79.329586
26722	55445983	667141	21.408	0.258	39.503126	-78.643193
26726	378343434	1459054	146.079	0.563	39.402846	-78.985446
26731	42769691	70076	16.513	0.027	39.168595	-79.075355
26739	171005474	4738182	66.026	1.829	39.24835	-79.243252
26743	192565101	351808	74.35	0.136	39.293949	-79.075293
26750	1150993	0	0.444	0.	39.47667	-79.044691
26753	66764975	49020	25.778	0.019	39.5632	-78.7915
26755	114132270	116515	44.067	0.045	39.166376	-78.724626
26757	362536141	2439866	139.976	0.942	39.318195	-78.743841
26761	28472605	27844	10.993	0.011	39.271397	-78.695001
26763	122123614	1454985	47.152	0.562	39.473037	-78.699175
26764	230936258	426312	89.165	0.165	39.451607	-79.553739
26767	6120915	0	2.363	0.	39.615903	-78.75716
26801	189670202	236554	73.232	0.091	39.047799	-78.804288
26802	311262896	1736901	120.179	0.671	38.627463	-79.205234
26804	216940859	696076	83.761	0.269	38.602696	-79.569209
26807	455900798	924630	176.024	0.357	38.67445	-79.340617
